StateAb,Ticket,TicketNo,Surname,GivenName,Party,Preference
VIC,AD,1,O'CONNOR,Patrick,Socialist Equality Party,21
VIC,AF,1,THORROWGOOD,Roger Hugh,Stop CSG,21
VIC,AF,2,THORROWGOOD,Roger Hugh,Stop CSG,21
VIC,AG,1,THORROWGOOD,Roger Hugh,Stop CSG,21
VIC,AH,1,TOWNSEND,Dale Phillip,One Nation,21
VIC,AI,1,RODDA,John,No Carbon Tax Climate Sceptics,21
VIC,AI,2,RODDA,John,No Carbon Tax Climate Sceptics,21
VIC,AJ,1,MAZZARELLA,Stephanie,DLP Democratic Labour,21
VIC,AK,1,SALT,Abe,Smokers Rights,21
VIC,AK,3,DAVISON,Sarah,Animal Justice Party,21
VIC,AK,2,WEBB,Peter,,21
VIC,AL,1,SMITH,Tony,Senator Online (Internet Voting Bills/Issues),21
VIC,AM,1,SALT,Abe,Smokers Rights,21
VIC, A,1,PAPAFOTIOU,Frank,Australian Christians,22
VIC, D,1,WHITE,Samuel,Building Australia Party,22
VIC, E,1,HAWKINS,Douglas James,Palmer United Party,22
VIC, E,2,HAWKINS,Douglas James,Palmer United Party,22
VIC, F,1,RAINES,Greg,Australian Democrats,22
VIC, F,2,RAINES,Greg,Australian Democrats,22
VIC, F,3,RAINES,Greg,Australian Democrats,22
VIC, G,1,QUIRK,Jill,Stable Population Party,22
VIC, H,1,MILETO,Jamie,Australian Labor Party,22
VIC, I,1,SEKHON,Gurm,The Greens,22
VIC, J,1,GILL,Craig A,Australian Motoring Enthusiast Party,22
VIC, K,1,HUGHES,Vern,Australian Voice Party,22
VIC, L,1,FLETCHER,Ryan William,Help End Marijuana Prohibition (HEMP) Party,22
VIC, L,2,FLETCHER,Ryan William,Help End Marijuana Prohibition (HEMP) Party,22
VIC, L,3,FLETCHER,Ryan William,Help End Marijuana Prohibition (HEMP) Party,22
VIC, N,1,RODDA,John,No Carbon Tax Climate Sceptics,22
VIC, O,1,RODDA,John,No Carbon Tax Climate Sceptics,22
VIC, P,1,FLETCHER,Ryan William,Help End Marijuana Prohibition (HEMP) Party,22
VIC, Q,1,TOWNSEND,Rosalyn Lee,One Nation,22
VIC, R,1,GILL,Craig A,Australian Motoring Enthusiast Party,22
VIC, S,1,THORROWGOOD,Roger Hugh,Stop CSG,22
VIC, T,1,RIGONI,Maria Marcia,Bank Reform Party,22
VIC, U,1,DAVISON,Sarah,Animal Justice Party,22
VIC, V,1,FENN,Ashley,Family First,22
VIC, W,1,TRUONG,Thi Viet Huong,The Greens,22
VIC, Y,1,THORROWGOOD,Roger Hugh,Stop CSG,22
VIC, Z,1,MALCOLM,Steve,Shooters and Fishers,22
VIC, Z,2,MALCOLM,Steve,Shooters and Fishers,22
VIC,AA,1,ISGRO,Sarina,Australian Democrats,22
VIC,AB,1,HOPKINS,Ange,Sex Party,22
VIC,AB,2,HOPKINS,Ange,Sex Party,22
VIC,AC,1,SHMUEL,Immanuel,Australian Voice Party,22
VIC,AD,1,BAPTIST,Tania,Socialist Equality Party,22
VIC,AF,1,VAN ROSMALEN,Adele,Stop CSG,22
VIC,AF,2,VAN ROSMALEN,Adele,Stop CSG,22
VIC,AG,1,VAN ROSMALEN,Adele,Stop CSG,22
VIC,AH,1,TOWNSEND,Rosalyn Lee,One Nation,22
VIC,AI,1,JONES,Andrew,Country Alliance,22
VIC,AI,2,JONES,Andrew,Country Alliance,22
VIC,AJ,1,MORRISON,Darrell Scott,Independent,22
VIC,AK,1,BEREGSZASZI,Janos,Smokers Rights,22
VIC,AK,3,MUIR,Ricky,Australian Motoring Enthusiast Party,22
VIC,AK,2,MILES,Joseph,Pirate Party,22
VIC,AL,1,PATTEN,Fiona,Sex Party,22
VIC,AM,1,BEREGSZASZI,Janos,Smokers Rights,22
VIC, A,1,FENN,Ashley,Family First,23
VIC, D,1,RILEY,Matt,Help End Marijuana Prohibition (HEMP) Party,23
VIC, E,1,PALMAN,Penny Maree,Palmer United Party,23
VIC, E,2,PALMAN,Penny Maree,Palmer United Party,23
VIC, F,1,LIVESAY,Robert,Australian Democrats,23
VIC, F,2,LIVESAY,Robert,Australian Democrats,23
VIC, F,3,LIVESAY,Robert,Australian Democrats,23
VIC, G,1,DAWSON,Chris,No Carbon Tax Climate Sceptics,23
VIC, H,1,MUIR,Ricky,Australian Motoring Enthusiast Party,23
VIC, I,1,HUMPHREYS,Robert,The Greens,23
VIC, J,1,ERWOOD,Mark,Bullet Train For Australia,23
VIC, K,1,JANSON,Vickie,Australian Christians,23
VIC, L,1,SHMUEL,Immanuel,Australian Voice Party,23
VIC, L,2,SHMUEL,Immanuel,Australian Voice Party,23
VIC, L,3,SHMUEL,Immanuel,Australian Voice Party,23
VIC, N,1,EVANS,Darren,Building Australia Party,23
VIC, O,1,EVANS,Darren,Building Australia Party,23
VIC, P,1,SHAW,Samantha,Australian Independents,23
VIC, Q,1,ERWOOD,Mark,Bullet Train For Australia,23
VIC, R,1,ERWOOD,Mark,Bullet Train For Australia,23
VIC, S,1,VAN ROSMALEN,Adele,Stop CSG,23
VIC, T,1,RIGONI,Paul,Bank Reform Party,23
VIC, U,1,EVANS,Darren,Building Australia Party,23
VIC, V,1,MORRIS,Trudie,Family First,23
VIC, W,1,CHRISTOE,Ian J,The Greens,23
VIC, Y,1,VAN ROSMALEN,Adele,Stop CSG,23
VIC, Z,1,PATTEN,Fiona,Sex Party,23
VIC, Z,2,PATTEN,Fiona,Sex Party,23
VIC,AA,1,RAINES,Greg,Australian Democrats,23
VIC,AB,1,RIGONI,Maria Marcia,Bank Reform Party,23
VIC,AB,2,RIGONI,Maria Marcia,Bank Reform Party,23
VIC,AC,1,HUGHES,Vern,Australian Voice Party,23
VIC,AD,1,MILES,Joseph,Pirate Party,23
VIC,AF,1,MILES,Joseph,Pirate Party,23
VIC,AF,2,MILES,Joseph,Pirate Party,23
VIC,AG,1,RILEY,Matt,Help End Marijuana Prohibition (HEMP) Party,23
VIC,AH,1,MALONEY,Terry,Shooters and Fishers,23
VIC,AI,1,KERR,Garry,Country Alliance,23
VIC,AI,2,KERR,Garry,Country Alliance,23
VIC,AJ,1,TOWNSEND,Dale Phillip,One Nation,23
VIC,AK,1,ZAMMIT,Joe,Australian Fishing and Lifestyle Party,23
VIC,AK,3,GILL,Craig A,Australian Motoring Enthusiast Party,23
VIC,AK,2,HAMMETT,Geoffrey David,Pirate Party,23
VIC,AL,1,HOPKINS,Ange,Sex Party,23
VIC,AM,1,WHELAN,Peter William,Liberal Democrats,23
VIC, A,1,MORRIS,Trudie,Family First,24
VIC, D,1,FLETCHER,Ryan William,Help End Marijuana Prohibition (HEMP) Party,24
VIC, E,1,PATTEN,Fiona,Sex Party,24
VIC, E,2,PATTEN,Fiona,Sex Party,24
VIC, F,1,GRUMMET,Richard,Australian Democrats,24
VIC, F,2,GRUMMET,Richard,Australian Democrats,24
VIC, F,3,GRUMMET,Richard,Australian Democrats,24
VIC, G,1,RODDA,John,No Carbon Tax Climate Sceptics,24
VIC, H,1,GILL,Craig A,Australian Motoring Enthusiast Party,24
VIC, I,1,WHELAN,Peter William,Liberal Democrats,24
VIC, J,1,PHILLIPS,Steve,Bullet Train For Australia,24
VIC, K,1,PAPAFOTIOU,Frank,Australian Christians,24
VIC, L,1,HUGHES,Vern,Australian Voice Party,24
VIC, L,2,HUGHES,Vern,Australian Voice Party,24
VIC, L,3,HUGHES,Vern,Australian Voice Party,24
VIC, N,1,WHITE,Samuel,Building Australia Party,24
VIC, O,1,WHITE,Samuel,Building Australia Party,24
VIC, P,1,WOOD,Yvonne,Australian Independents,24
VIC, Q,1,PHILLIPS,Steve,Bullet Train For Australia,24
VIC, R,1,PHILLIPS,Steve,Bullet Train For Australia,24
VIC, S,1,NICHOLLS,Bob,,24
VIC, T,1,HAYES,Clifford,Stable Population Party,24
VIC, U,1,WHITE,Samuel,Building Australia Party,24
VIC, V,1,MALONEY,Terry,Shooters and Fishers,24
VIC, W,1,SEKHON,Gurm,The Greens,24
VIC, Y,1,PATTEN,Fiona,Sex Party,24
VIC, Z,1,HOPKINS,Ange,Sex Party,24
VIC, Z,2,HOPKINS,Ange,Sex Party,24
VIC,AA,1,LIVESAY,Robert,Australian Democrats,24
VIC,AB,1,RIGONI,Paul,Bank Reform Party,24
VIC,AB,2,RIGONI,Paul,Bank Reform Party,24
VIC,AC,1,RIGONI,Maria Marcia,Bank Reform Party,24
VIC,AD,1,HAMMETT,Geoffrey David,Pirate Party,24
VIC,AF,1,HAMMETT,Geoffrey David,Pirate Party,24
VIC,AF,2,HAMMETT,Geoffrey David,Pirate Party,24
VIC,AG,1,FLETCHER,Ryan William,Help End Marijuana Prohibition (HEMP) Party,24
VIC,AH,1,MALCOLM,Steve,Shooters and Fishers,24
VIC,AI,1,THORROWGOOD,Roger Hugh,Stop CSG,24
VIC,AI,2,THORROWGOOD,Roger Hugh,Stop CSG,24
VIC,AJ,1,TOWNSEND,Rosalyn Lee,One Nation,24
VIC,AK,1,ABELA,Richard,Australian Fishing and Lifestyle Party,24
VIC,AK,3,ASSANGE,Julian,The Wikileaks Party,24
VIC,AK,2,FARRELL,Mark,DLP Democratic Labour,24
VIC,AL,1,SHAW,Samantha,Australian Independents,24
VIC,AM,1,WILMS,Tim,Liberal Democrats,24
VIC, A,1,ZAMMIT,Joe,Australian Fishing and Lifestyle Party,25
VIC, D,1,ZAMMIT,Joe,Australian Fishing and Lifestyle Party,25
VIC, E,1,HOPKINS,Ange,Sex Party,25
VIC, E,2,HOPKINS,Ange,Sex Party,25
VIC, F,1,POON,Bruce,Animal Justice Party,25
VIC, F,2,POON,Bruce,Animal Justice Party,25
VIC, F,3,POON,Bruce,Animal Justice Party,25
VIC, G,1,TOWNSEND,Dale Phillip,One Nation,25
VIC, H,1,TOWNSEND,Dale Phillip,One Nation,25
VIC, I,1,WILMS,Tim,Liberal Democrats,25
VIC, J,1,ZAMMIT,Joe,Australian Fishing and Lifestyle Party,25
VIC, K,1,TOWNSEND,Dale Phillip,One Nation,25
VIC, L,1,RIGONI,Maria Marcia,Bank Reform Party,25
VIC, L,2,RIGONI,Maria Marcia,Bank Reform Party,25
VIC, L,3,RIGONI,Maria Marcia,Bank Reform Party,25
VIC, N,1,TAYLOR,Lloyd,Senator Online (Internet Voting Bills/Issues),25
VIC, O,1,TAYLOR,Lloyd,Senator Online (Internet Voting Bills/Issues),25
VIC, P,1,ZAMMIT,Joe,Australian Fishing and Lifestyle Party,25
VIC, Q,1,RIGONI,Maria Marcia,Bank Reform Party,25
VIC, R,1,POON,Bruce,Animal Justice Party,25
VIC, S,1,NICHOLLS,Kylie,,25
VIC, T,1,QUIRK,Jill,Stable Population Party,25
VIC, U,1,SHAW,Samantha,Australian Independents,25
VIC, V,1,MALCOLM,Steve,Shooters and Fishers,25
VIC, W,1,HUMPHREYS,Robert,The Greens,25
VIC, Y,1,HOPKINS,Ange,Sex Party,25
VIC, Z,1,THORROWGOOD,Roger Hugh,Stop CSG,25
VIC, Z,2,THORROWGOOD,Roger Hugh,Stop CSG,25
VIC,AA,1,GRUMMET,Richard,Australian Democrats,25
VIC,AB,1,TAYLOR,Lloyd,Senator Online (Internet Voting Bills/Issues),25
VIC,AB,2,TAYLOR,Lloyd,Senator Online (Internet Voting Bills/Issues),25
VIC,AC,1,RIGONI,Paul,Bank Reform Party,25
VIC,AD,1,ASSANGE,Julian,The Wikileaks Party,25
VIC,AF,1,TAYLOR,Lloyd,Senator Online (Internet Voting Bills/Issues),25
VIC,AF,2,TAYLOR,Lloyd,Senator Online (Internet Voting Bills/Issues),25
VIC,AG,1,CHIPP,Greg,Drug Law Reform,25
VIC,AH,1,ZAMMIT,Joe,Australian Fishing and Lifestyle Party,25
VIC,AI,1,VAN ROSMALEN,Adele,Stop CSG,25
VIC,AI,2,VAN ROSMALEN,Adele,Stop CSG,25
VIC,AJ,1,FIFIELD,Mitch,Liberal,25
VIC,AK,1,MALONEY,Terry,Shooters and Fishers,25
VIC,AK,3,CANNOLD,Leslie,The Wikileaks Party,25
VIC,AK,2,MAZZARELLA,Stephanie,DLP Democratic Labour,25
VIC,AL,1,WOOD,Yvonne,Australian Independents,25
VIC,AM,1,CHRISTIE,Simon,Stop The Greens,25
VIC, A,1,ABELA,Richard,Australian Fishing and Lifestyle Party,26
VIC, D,1,ABELA,Richard,Australian Fishing and Lifestyle Party,26
VIC, E,1,WHELAN,Peter William,Liberal Democrats,26
VIC, E,2,WHELAN,Peter William,Liberal Democrats,26
VIC, F,1,DAVISON,Sarah,Animal Justice Party,26
VIC, F,2,DAVISON,Sarah,Animal Justice Party,26
VIC, F,3,DAVISON,Sarah,Animal Justice Party,26
VIC, G,1,TOWNSEND,Rosalyn Lee,One Nation,26
VIC, H,1,TOWNSEND,Rosalyn Lee,One Nation,26
VIC, I,1,CHIPP,Greg,Drug Law Reform,26
VIC, J,1,ABELA,Richard,Australian Fishing and Lifestyle Party,26
VIC, K,1,TOWNSEND,Rosalyn Lee,One Nation,26
VIC, L,1,RIGONI,Paul,Bank Reform Party,26
VIC, L,2,RIGONI,Paul,Bank Reform Party,26
VIC, L,3,RIGONI,Paul,Bank Reform Party,26
VIC, N,1,SMITH,Tony,Senator Online (Internet Voting Bills/Issues),26
VIC, O,1,SMITH,Tony,Senator Online (Internet Voting Bills/Issues),26
VIC, P,1,ABELA,Richard,Australian Fishing and Lifestyle Party,26
VIC, Q,1,RIGONI,Paul,Bank Reform Party,26
VIC, R,1,DAVISON,Sarah,Animal Justice Party,26
VIC, S,1,WEBB,Peter,,26
VIC, T,1,MARSHALL,Gavin,Australian Labor Party,26
VIC, U,1,WOOD,Yvonne,Australian Independents,26
VIC, V,1,NALLIAH,Daniel,Rise Up Australia Party,26
VIC, W,1,TOSCANO,Joseph,,26
VIC, Y,1,RILEY,Matt,Help End Marijuana Prohibition (HEMP) Party,26
VIC, Z,1,VAN ROSMALEN,Adele,Stop CSG,26
VIC, Z,2,VAN ROSMALEN,Adele,Stop CSG,26
VIC,AA,1,THORROWGOOD,Roger Hugh,Stop CSG,26
VIC,AB,1,SMITH,Tony,Senator Online (Internet Voting Bills/Issues),26
VIC,AB,2,SMITH,Tony,Senator Online (Internet Voting Bills/Issues),26
VIC,AC,1,RILEY,Matt,Help End Marijuana Prohibition (HEMP) Party,26
VIC,AD,1,CANNOLD,Leslie,The Wikileaks Party,26
VIC,AF,1,SMITH,Tony,Senator Online (Internet Voting Bills/Issues),26
VIC,AF,2,SMITH,Tony,Senator Online (Internet Voting Bills/Issues),26
VIC,AG,1,SHERMAN,John,Drug Law Reform,26
VIC,AH,1,ABELA,Richard,Australian Fishing and Lifestyle Party,26
VIC,AI,1,CONSANDINE,Peter,The Australian Republicans,26
VIC,AI,2,CONSANDINE,Peter,The Australian Republicans,26
VIC,AJ,1,PERKINS,John L,Secular Party of Australia,26
VIC,AK,1,MALCOLM,Steve,Shooters and Fishers,26
VIC,AK,3,KAMPMARK,Binoy,The Wikileaks Party,26
VIC,AK,2,GUNTER,Lyn,Independent,26
VIC,AL,1,CHIPP,Greg,Drug Law Reform,26
VIC,AM,1,DESTRY,Terry,Stop The Greens,26
VIC, A,1,CHRISTIE,Simon,Stop The Greens,27
VIC, D,1,NALLIAH,Daniel,Rise Up Australia Party,27
VIC, E,1,WILMS,Tim,Liberal Democrats,27
VIC, E,2,WILMS,Tim,Liberal Democrats,27
VIC, F,1,ERWOOD,Mark,Bullet Train For Australia,27
VIC, F,2,ERWOOD,Mark,Bullet Train For Australia,27
VIC, F,3,ERWOOD,Mark,Bullet Train For Australia,27
VIC, G,1,MALONEY,Terry,Shooters and Fishers,27
VIC, H,1,DAWSON,Chris,No Carbon Tax Climate Sceptics,27
VIC, I,1,SHERMAN,John,Drug Law Reform,27
VIC, J,1,TOWNSEND,Dale Phillip,One Nation,27
VIC, K,1,ZAMMIT,Joe,Australian Fishing and Lifestyle Party,27
VIC, L,1,EVANS,Darren,Building Australia Party,27
VIC, L,2,EVANS,Darren,Building Australia Party,27
VIC, L,3,EVANS,Darren,Building Australia Party,27
VIC, N,1,TOWNSEND,Dale Phillip,One Nation,27
VIC, O,1,TOWNSEND,Dale Phillip,One Nation,27
VIC, P,1,TAYLOR,Lloyd,Senator Online (Internet Voting Bills/Issues),27
VIC, Q,1,ASSANGE,Julian,The Wikileaks Party,27
VIC, R,1,JONES,Andrew,Country Alliance,27
VIC, S,1,COLLYER,David,Australian Democrats,27
VIC, T,1,COLLINS,Jacinta,Australian Labor Party,27
VIC, U,1,ASSANGE,Julian,The Wikileaks Party,27
VIC, V,1,CRESTANI,Rosalie,Rise Up Australia Party,27
VIC, W,1,MATTHEWS,Beth,,27
VIC, Y,1,FLETCHER,Ryan William,Help End Marijuana Prohibition (HEMP) Party,27
VIC, Z,1,HAYES,Clifford,Stable Population Party,27
VIC, Z,2,HAYES,Clifford,Stable Population Party,27
VIC,AA,1,VAN ROSMALEN,Adele,Stop CSG,27
VIC,AB,1,FENN,Ashley,Family First,27
VIC,AB,2,FENN,Ashley,Family First,27
VIC,AC,1,FLETCHER,Ryan William,Help End Marijuana Prohibition (HEMP) Party,27
VIC,AD,1,KAMPMARK,Binoy,The Wikileaks Party,27
VIC,AF,1,ASSANGE,Julian,The Wikileaks Party,27
VIC,AF,2,ASSANGE,Julian,The Wikileaks Party,27
VIC,AG,1,SHMUEL,Immanuel,Australian Voice Party,27
VIC,AH,1,EVANS,Darren,Building Australia Party,27
VIC,AI,1,PORTORS,Clinton,The Australian Republicans,27
VIC,AI,2,PORTORS,Clinton,The Australian Republicans,27
VIC,AJ,1,TOSCANO,Joseph,,27
VIC,AK,1,EVANS,Darren,Building Australia Party,27
VIC,AK,3,COLLYER,David,Australian Democrats,27
VIC,AK,2,MORRISON,Darrell Scott,Independent,27
VIC,AL,1,SHERMAN,John,Drug Law Reform,27
VIC,AM,1,NICHOLLS,Bob,,27
VIC, A,1,DESTRY,Terry,Stop The Greens,28
VIC, D,1,CRESTANI,Rosalie,Rise Up Australia Party,28
VIC, E,1,COLLYER,David,Australian Democrats,28
VIC, E,2,COLLYER,David,Australian Democrats,28
VIC, F,1,PHILLIPS,Steve,Bullet Train For Australia,28
VIC, F,2,PHILLIPS,Steve,Bullet Train For Australia,28
VIC, F,3,PHILLIPS,Steve,Bullet Train For Australia,28
VIC, G,1,MALCOLM,Steve,Shooters and Fishers,28
VIC, H,1,RODDA,John,No Carbon Tax Climate Sceptics,28
VIC, I,1,RILEY,Matt,Help End Marijuana Prohibition (HEMP) Party,28
VIC, J,1,TOWNSEND,Rosalyn Lee,One Nation,28
VIC, K,1,ABELA,Richard,Australian Fishing and Lifestyle Party,28
VIC, L,1,WHITE,Samuel,Building Australia Party,28
VIC, L,2,WHITE,Samuel,Building Australia Party,28
VIC, L,3,WHITE,Samuel,Building Australia Party,28
VIC, N,1,TOWNSEND,Rosalyn Lee,One Nation,28
VIC, O,1,TOWNSEND,Rosalyn Lee,One Nation,28
VIC, P,1,SMITH,Tony,Senator Online (Internet Voting Bills/Issues),28
VIC, Q,1,CANNOLD,Leslie,The Wikileaks Party,28
VIC, R,1,KERR,Garry,Country Alliance,28
VIC, S,1,HOWE,Roger,Australian Democrats,28
VIC, T,1,TILLEM,Mehmet,Australian Labor Party,28
VIC, U,1,CANNOLD,Leslie,The Wikileaks Party,28
VIC, V,1,ZAMMIT,Joe,Australian Fishing and Lifestyle Party,28
VIC, W,1,RYAN,Scott,Liberal,28
VIC, Y,1,RIGONI,Maria Marcia,Bank Reform Party,28
VIC, Z,1,QUIRK,Jill,Stable Population Party,28
VIC, Z,2,QUIRK,Jill,Stable Population Party,28
VIC,AA,1,CONSANDINE,Peter,The Australian Republicans,28
VIC,AB,1,MORRIS,Trudie,Family First,28
VIC,AB,2,MORRIS,Trudie,Family First,28
VIC,AC,1,POON,Bruce,Animal Justice Party,28
VIC,AD,1,CONSANDINE,Peter,The Australian Republicans,28
VIC,AF,1,CANNOLD,Leslie,The Wikileaks Party,28
VIC,AF,2,CANNOLD,Leslie,The Wikileaks Party,28
VIC,AG,1,HUGHES,Vern,Australian Voice Party,28
VIC,AH,1,WHITE,Samuel,Building Australia Party,28
VIC,AI,1,MALONEY,Terry,Shooters and Fishers,28
VIC,AI,2,MALONEY,Terry,Shooters and Fishers,28
VIC,AJ,1,MATTHEWS,Beth,,28
VIC,AK,2,NALLIAH,Daniel,Rise Up Australia Party,28
VIC,AK,1,WHITE,Samuel,Building Australia Party,28
VIC,AK,3,HOWE,Roger,Australian Democrats,28
VIC,AL,1,RILEY,Matt,Help End Marijuana Prohibition (HEMP) Party,28
VIC,AM,1,NICHOLLS,Kylie,,28
VIC, A,1,MALONEY,Terry,Shooters and Fishers,29
VIC, D,1,JANSON,Vickie,Australian Christians,29
VIC, E,1,HOWE,Roger,Australian Democrats,29
VIC, E,2,HOWE,Roger,Australian Democrats,29
VIC, F,1,TAYLOR,Lloyd,Senator Online (Internet Voting Bills/Issues),29
VIC, F,2,TAYLOR,Lloyd,Senator Online (Internet Voting Bills/Issues),29
VIC, F,3,TAYLOR,Lloyd,Senator Online (Internet Voting Bills/Issues),29
VIC, G,1,ZAMMIT,Joe,Australian Fishing and Lifestyle Party,29
VIC, H,1,SALT,Abe,Smokers Rights,29
VIC, I,1,FLETCHER,Ryan William,Help End Marijuana Prohibition (HEMP) Party,29
VIC, J,1,PATTEN,Fiona,Sex Party,29
VIC, K,1,CHIPP,Greg,Drug Law Reform,29
VIC, L,1,CHIPP,Greg,Drug Law Reform,29
VIC, L,2,CHIPP,Greg,Drug Law Reform,29
VIC, L,3,CHIPP,Greg,Drug Law Reform,29
VIC, N,1,NALLIAH,Daniel,Rise Up Australia Party,29
VIC, O,1,NALLIAH,Daniel,Rise Up Australia Party,29
VIC, P,1,COLLYER,David,Australian Democrats,29
VIC, Q,1,KAMPMARK,Binoy,The Wikileaks Party,29
VIC, R,1,CHIPP,Greg,Drug Law Reform,29
VIC, S,1,ISGRO,Sarina,Australian Democrats,29
VIC, T,1,PSAILA,Lynn,Australian Labor Party,29
VIC, U,1,KAMPMARK,Binoy,The Wikileaks Party,29
VIC, V,1,ABELA,Richard,Australian Fishing and Lifestyle Party,29
VIC, W,1,FIFIELD,Mitch,Liberal,29
VIC, Y,1,RIGONI,Paul,Bank Reform Party,29
VIC, Z,1,CHIPP,Greg,Drug Law Reform,29
VIC, Z,2,CHIPP,Greg,Drug Law Reform,29
VIC,AA,1,PORTORS,Clinton,The Australian Republicans,29
VIC,AB,1,SHMUEL,Immanuel,Australian Voice Party,29
VIC,AB,2,SHMUEL,Immanuel,Australian Voice Party,29
VIC,AC,1,DAVISON,Sarah,Animal Justice Party,29
VIC,AD,1,MUIR,Ricky,Australian Motoring Enthusiast Party,29
VIC,AF,1,KAMPMARK,Binoy,The Wikileaks Party,29
VIC,AF,2,KAMPMARK,Binoy,The Wikileaks Party,29
VIC,AG,1,JANSON,Vickie,Australian Christians,29
VIC,AH,1,THORROWGOOD,Roger Hugh,Stop CSG,29
VIC,AI,1,MALCOLM,Steve,Shooters and Fishers,29
VIC,AI,2,MALCOLM,Steve,Shooters and Fishers,29
VIC,AJ,1,MICHAEL,Barry,Palmer United Party,29
VIC,AK,2,CRESTANI,Rosalie,Rise Up Australia Party,29
VIC,AK,1,SHMUEL,Immanuel,Australian Voice Party,29
VIC,AK,3,ISGRO,Sarina,Australian Democrats,29
VIC,AL,1,FLETCHER,Ryan William,Help End Marijuana Prohibition (HEMP) Party,29
VIC,AM,1,WEBB,Peter,,29
VIC, A,1,MALCOLM,Steve,Shooters and Fishers,30
VIC, D,1,PAPAFOTIOU,Frank,Australian Christians,30
VIC, E,1,ISGRO,Sarina,Australian Democrats,30
VIC, E,2,ISGRO,Sarina,Australian Democrats,30
VIC, F,1,SMITH,Tony,Senator Online (Internet Voting Bills/Issues),30
VIC, F,2,SMITH,Tony,Senator Online (Internet Voting Bills/Issues),30
VIC, F,3,SMITH,Tony,Senator Online (Internet Voting Bills/Issues),30
VIC, G,1,ABELA,Richard,Australian Fishing and Lifestyle Party,30
VIC, H,1,BEREGSZASZI,Janos,Smokers Rights,30
VIC, I,1,POON,Bruce,Animal Justice Party,30
VIC, J,1,HOPKINS,Ange,Sex Party,30
VIC, K,1,SHERMAN,John,Drug Law Reform,30
VIC, L,1,SHERMAN,John,Drug Law Reform,30
VIC, L,2,SHERMAN,John,Drug Law Reform,30
VIC, L,3,SHERMAN,John,Drug Law Reform,30
VIC, N,1,CRESTANI,Rosalie,Rise Up Australia Party,30
VIC, O,1,CRESTANI,Rosalie,Rise Up Australia Party,30
VIC, P,1,HOWE,Roger,Australian Democrats,30
VIC, Q,1,FENN,Ashley,Family First,30
VIC, R,1,SHERMAN,John,Drug Law Reform,30
VIC, S,1,RAINES,Greg,Australian Democrats,30
VIC, T,1,LARKINS,Terry,Australian Labor Party,30
VIC, U,1,MUIR,Ricky,Australian Motoring Enthusiast Party,30
VIC, V,1,EVANS,Darren,Building Australia Party,30
VIC, W,1,CORBOY,Martin Louis,The Nationals,30
VIC, Y,1,SHAW,Samantha,Australian Independents,30
VIC, Z,1,SHERMAN,John,Drug Law Reform,30
VIC, Z,2,SHERMAN,John,Drug Law Reform,30
VIC,AA,1,ERWOOD,Mark,Bullet Train For Australia,30
VIC,AB,1,HUGHES,Vern,Australian Voice Party,30
VIC,AB,2,HUGHES,Vern,Australian Voice Party,30
VIC,AC,1,SHAW,Samantha,Australian Independents,30
VIC,AD,1,GILL,Craig A,Australian Motoring Enthusiast Party,30
VIC,AF,1,GUNTER,Lyn,Independent,30
VIC,AF,2,GUNTER,Lyn,Independent,30
VIC,AG,1,PAPAFOTIOU,Frank,Australian Christians,30
VIC,AH,1,VAN ROSMALEN,Adele,Stop CSG,30
VIC,AI,1,ZAMMIT,Joe,Australian Fishing and Lifestyle Party,30
VIC,AI,2,ZAMMIT,Joe,Australian Fishing and Lifestyle Party,30
VIC,AJ,1,HAWKINS,Douglas James,Palmer United Party,30
VIC,AK,2,WHELAN,Peter William,Liberal Democrats,30
VIC,AK,1,HUGHES,Vern,Australian Voice Party,30
VIC,AK,3,RAINES,Greg,Australian Democrats,30
VIC,AL,1,THORROWGOOD,Roger Hugh,Stop CSG,30
VIC,AM,1,MICHAEL,Barry,Palmer United Party,30
VIC, A,1,FIFIELD,Mitch,Liberal,31
VIC, D,1,FENN,Ashley,Family First,31
VIC, E,1,RAINES,Greg,Australian Democrats,31
VIC, E,2,RAINES,Greg,Australian Democrats,31
VIC, F,1,HAYES,Clifford,Stable Population Party,31
VIC, F,2,HAYES,Clifford,Stable Population Party,31
VIC, F,3,HAYES,Clifford,Stable Population Party,31
VIC, G,1,SHMUEL,Immanuel,Australian Voice Party,31
VIC, H,1,RIGONI,Maria Marcia,Bank Reform Party,31
VIC, I,1,DAVISON,Sarah,Animal Justice Party,31
VIC, J,1,MALONEY,Terry,Shooters and Fishers,31
VIC, K,1,NALLIAH,Daniel,Rise Up Australia Party,31
VIC, L,1,FENN,Ashley,Family First,31
VIC, L,2,FENN,Ashley,Family First,31
VIC, L,3,FENN,Ashley,Family First,31
VIC, N,1,CHIPP,Greg,Drug Law Reform,31
VIC, O,1,CHIPP,Greg,Drug Law Reform,31
VIC, P,1,ISGRO,Sarina,Australian Democrats,31
VIC, Q,1,MORRIS,Trudie,Family First,31
VIC, R,1,RILEY,Matt,Help End Marijuana Prohibition (HEMP) Party,31
VIC, S,1,LIVESAY,Robert,Australian Democrats,31
VIC, T,1,MILETO,Jamie,Australian Labor Party,31
VIC, U,1,GILL,Craig A,Australian Motoring Enthusiast Party,31
VIC, V,1,WHITE,Samuel,Building Australia Party,31
VIC, W,1,KROGER,Helen,Liberal,31
VIC, Y,1,WOOD,Yvonne,Australian Independents,31
