StateAb,Ticket,TicketNo,Surname,GivenName,Party,Preference
"QLD"," A","1","PETERSON","Jeanette","Animal Justice Party",1
"QLD"," A","1","O'BRIEN","Christopher","Animal Justice Party",2
"QLD"," A","1","MACDONALD","Ian","Liberal National Party of Queensland",63
"QLD"," A","1","McGRATH","James","Liberal National Party of Queensland",64
"QLD"," A","1","CANAVAN","Matthew","Liberal National Party of Queensland",65
"QLD"," A","1","GOODWIN","David","Liberal National Party of Queensland",66
"QLD"," A","1","CRAIG","Theresa","Liberal National Party of Queensland",67
"QLD"," A","1","STOKER","Amanda","Liberal National Party of Queensland",68
"QLD"," A","1","KEIOSKIE","Peter","",48
"QLD"," A","1","TAYLOR","Roland","",49
"QLD"," A","1","PETERSEN","Patricia","Australian Independents",9
"QLD"," A","1","MAXWELL-JONES","Janene","Australian Independents",10
"QLD"," A","1","MOYLAN","James M","Help End Marijuana Prohibition (HEMP) Party",19
"QLD"," A","1","YOBBO","Robbo","Help End Marijuana Prohibition (HEMP) Party",20
"QLD"," A","1","COLLINGWOOD","Bevan","Australian Voice",29
"QLD"," A","1","FRIEND","George","Australian Voice",30
"QLD"," A","1","KETTER","Chris","Australian Labor Party",59
"QLD"," A","1","MOORE","Claire","Australian Labor Party",60
"QLD"," A","1","FURNER","Mark Lionel","Australian Labor Party",61
"QLD"," A","1","BOYD","Nikki Anne","Australian Labor Party",62
"QLD"," A","1","SAVAGE","Jim","One Nation",27
"QLD"," A","1","NELSON","Ian","One Nation",28
"QLD"," A","1","SCHUBACK","Peter","Australia First Party",31
"QLD"," A","1","WATSON","Peter","Australia First Party",32
"QLD"," A","1","HEAD","Mike","Socialist Equality Party",44
"QLD"," A","1","ZABALA","Gabriela","Socialist Equality Party",45
"QLD"," A","1","BOAG","Doug","Australian Protectionist Party",17
"QLD"," A","1","HEYWARD","Rick","Australian Protectionist Party",18
"QLD"," A","1","OSMAN","Stuart","Building Australia Party",11
"QLD"," A","1","HARRIS","Ryan","Building Australia Party",12
"QLD"," A","1","JOUM","LB","Senator Online (Internet Voting Bills/Issues)",7
"QLD"," A","1","JEFFERYES","Ricky","Senator Online (Internet Voting Bills/Issues)",8
"QLD"," A","1","BUCKLEY","Gabriel","Liberal Democrats",54
"QLD"," A","1","MITCHELL","Cameron James","Liberal Democrats",55
"QLD"," A","1","ROOTH","John","Stop The Greens",72
"QLD"," A","1","DESTRY","Fay","Stop The Greens",73
"QLD"," A","1","THOMAS","Melanie","Pirate Party",42
"QLD"," A","1","POMFRET","Liam","Pirate Party",43
"QLD"," A","1","STONE","Adam","The Greens",56
"QLD"," A","1","BAYLEY","Sandra","The Greens",57
"QLD"," A","1","YEAMAN","Stuart","The Greens",58
"QLD"," A","1","MONK","Brian Alexander","Stop CSG",13
"QLD"," A","1","KABEL","Deedre June","Stop CSG",14
"QLD"," A","1","O'SULLIVAN","Jane","Stable Population Party",5
"QLD"," A","1","MORAN","Matt","Stable Population Party",6
"QLD"," A","1","SWEERIS-SIGRIST","Ludy","Australian Christians",74
"QLD"," A","1","BRICE","Malcolm","Australian Christians",75
"QLD"," A","1","RUDD","Greg","",46
"QLD"," A","1","DINSEY","Emily","",47
"QLD"," A","1","BLUNDELL","James","Katter's Australian Party",76
"QLD"," A","1","PAULGER","Shane","Katter's Australian Party",77
"QLD"," A","1","MUCKAN","Les","Katter's Australian Party",78
"QLD"," A","1","TALBOT","Jeffery","The Australian Republicans",38
"QLD"," A","1","PEARSE","Rees","The Australian Republicans",39
"QLD"," A","1","McLINDON","Aidan","Family First",21
"QLD"," A","1","VINCENT","Sally","Family First",22
"QLD"," A","1","STEVENSON","Paul J.","Australian Democrats",3
"QLD"," A","1","HAYDEN","Cheryl","Australian Democrats",4
"QLD"," A","1","QUINN","John Lawrence","Democratic Labour Party (DLP)",50
"QLD"," A","1","VINCENT","Sheila Susan","Democratic Labour Party (DLP)",51
"QLD"," A","1","MURRAY","Joel","Sex Party",15
"QLD"," A","1","PATTEN","Kirsty","Sex Party",16
"QLD"," A","1","CURLESS","David Graham","Shooters and Fishers",81
"QLD"," A","1","JOHNSON","Pete","Shooters and Fishers",82
"QLD"," A","1","SMITH","John","Uniting Australia Party",33
"QLD"," A","1","WATT","Danny","Uniting Australia Party",34
"QLD"," A","1","BANHUK","Peter","Uniting Australia Party",35
"QLD"," A","1","JENNINGS","Michael","Rise Up Australia Party",36
"QLD"," A","1","WHITE","Garry Douglas","Rise Up Australia Party",37
"QLD"," A","1","CARDWELL","Terence Leonard","No Carbon Tax Climate Sceptics",23
"QLD"," A","1","RUTLAND","Alan James","No Carbon Tax Climate Sceptics",24
"QLD"," A","1","McCARTHY","Daniel","Australian Fishing and Lifestyle Party",79
"QLD"," A","1","WYATT","Suzzanne","Australian Fishing and Lifestyle Party",80
"QLD"," A","1","LAZARUS","Glenn Patrick","Palmer United Party",69
"QLD"," A","1","MENSINK","Clive Theodore","Palmer United Party",70
"QLD"," A","1","HIGGINS","Scott John","Palmer United Party",71
"QLD"," A","1","LITTLER","Keith","Australian Motoring Enthusiast Party",25
"QLD"," A","1","MORRISON","Tony","Australian Motoring Enthusiast Party",26
"QLD"," A","1","CONNOR","Rachel","Smokers Rights",52
"QLD"," A","1","LIDDLE","Kelly","Smokers Rights",53
"QLD"," A","1","TRAVIS","Hilton","Secular Party of Australia",40
"QLD"," A","1","MUIRHEAD","Neil","Secular Party of Australia",41
"QLD"," B","1","PETERSON","Jeanette","Animal Justice Party",60
"QLD"," B","1","O'BRIEN","Christopher","Animal Justice Party",61
"QLD"," B","1","MACDONALD","Ian","Liberal National Party of Queensland",1
"QLD"," B","1","McGRATH","James","Liberal National Party of Queensland",2
"QLD"," B","1","CANAVAN","Matthew","Liberal National Party of Queensland",3
"QLD"," B","1","GOODWIN","David","Liberal National Party of Queensland",4
"QLD"," B","1","CRAIG","Theresa","Liberal National Party of Queensland",5
"QLD"," B","1","STOKER","Amanda","Liberal National Party of Queensland",6
"QLD"," B","1","KEIOSKIE","Peter","",40
"QLD"," B","1","TAYLOR","Roland","",41
"QLD"," B","1","PETERSEN","Patricia","Australian Independents",34
"QLD"," B","1","MAXWELL-JONES","Janene","Australian Independents",35
"QLD"," B","1","MOYLAN","James M","Help End Marijuana Prohibition (HEMP) Party",74
"QLD"," B","1","YOBBO","Robbo","Help End Marijuana Prohibition (HEMP) Party",75
"QLD"," B","1","COLLINGWOOD","Bevan","Australian Voice",38
"QLD"," B","1","FRIEND","George","Australian Voice",39
"QLD"," B","1","KETTER","Chris","Australian Labor Party",64
"QLD"," B","1","MOORE","Claire","Australian Labor Party",65
"QLD"," B","1","FURNER","Mark Lionel","Australian Labor Party",66
"QLD"," B","1","BOYD","Nikki Anne","Australian Labor Party",67
"QLD"," B","1","SAVAGE","Jim","One Nation",81
"QLD"," B","1","NELSON","Ian","One Nation",82
"QLD"," B","1","SCHUBACK","Peter","Australia First Party",42
"QLD"," B","1","WATSON","Peter","Australia First Party",43
"QLD"," B","1","HEAD","Mike","Socialist Equality Party",76
"QLD"," B","1","ZABALA","Gabriela","Socialist Equality Party",77
"QLD"," B","1","BOAG","Doug","Australian Protectionist Party",36
"QLD"," B","1","HEYWARD","Rick","Australian Protectionist Party",37
"QLD"," B","1","OSMAN","Stuart","Building Australia Party",32
"QLD"," B","1","HARRIS","Ryan","Building Australia Party",33
"QLD"," B","1","JOUM","LB","Senator Online (Internet Voting Bills/Issues)",56
"QLD"," B","1","JEFFERYES","Ricky","Senator Online (Internet Voting Bills/Issues)",57
"QLD"," B","1","BUCKLEY","Gabriel","Liberal Democrats",44
"QLD"," B","1","MITCHELL","Cameron James","Liberal Democrats",45
"QLD"," B","1","ROOTH","John","Stop The Greens",46
"QLD"," B","1","DESTRY","Fay","Stop The Greens",47
"QLD"," B","1","THOMAS","Melanie","Pirate Party",58
"QLD"," B","1","POMFRET","Liam","Pirate Party",59
"QLD"," B","1","STONE","Adam","The Greens",78
"QLD"," B","1","BAYLEY","Sandra","The Greens",79
"QLD"," B","1","YEAMAN","Stuart","The Greens",80
"QLD"," B","1","MONK","Brian Alexander","Stop CSG",50
"QLD"," B","1","KABEL","Deedre June","Stop CSG",51
"QLD"," B","1","O'SULLIVAN","Jane","Stable Population Party",70
"QLD"," B","1","MORAN","Matt","Stable Population Party",71
"QLD"," B","1","SWEERIS-SIGRIST","Ludy","Australian Christians",11
"QLD"," B","1","BRICE","Malcolm","Australian Christians",12
"QLD"," B","1","RUDD","Greg","",25
"QLD"," B","1","DINSEY","Emily","",26
"QLD"," B","1","BLUNDELL","James","Katter's Australian Party",27
"QLD"," B","1","PAULGER","Shane","Katter's Australian Party",28
"QLD"," B","1","MUCKAN","Les","Katter's Australian Party",29
"QLD"," B","1","TALBOT","Jeffery","The Australian Republicans",48
"QLD"," B","1","PEARSE","Rees","The Australian Republicans",49
"QLD"," B","1","McLINDON","Aidan","Family First",13
"QLD"," B","1","VINCENT","Sally","Family First",14
"QLD"," B","1","STEVENSON","Paul J.","Australian Democrats",62
"QLD"," B","1","HAYDEN","Cheryl","Australian Democrats",63
"QLD"," B","1","QUINN","John Lawrence","Democratic Labour Party (DLP)",9
"QLD"," B","1","VINCENT","Sheila Susan","Democratic Labour Party (DLP)",10
"QLD"," B","1","MURRAY","Joel","Sex Party",72
"QLD"," B","1","PATTEN","Kirsty","Sex Party",73
"QLD"," B","1","CURLESS","David Graham","Shooters and Fishers",18
"QLD"," B","1","JOHNSON","Pete","Shooters and Fishers",19
"QLD"," B","1","SMITH","John","Uniting Australia Party",22
"QLD"," B","1","WATT","Danny","Uniting Australia Party",23
"QLD"," B","1","BANHUK","Peter","Uniting Australia Party",24
"QLD"," B","1","JENNINGS","Michael","Rise Up Australia Party",68
"QLD"," B","1","WHITE","Garry Douglas","Rise Up Australia Party",69
"QLD"," B","1","CARDWELL","Terence Leonard","No Carbon Tax Climate Sceptics",20
"QLD"," B","1","RUTLAND","Alan James","No Carbon Tax Climate Sceptics",21
"QLD"," B","1","McCARTHY","Daniel","Australian Fishing and Lifestyle Party",7
"QLD"," B","1","WYATT","Suzzanne","Australian Fishing and Lifestyle Party",8
"QLD"," B","1","LAZARUS","Glenn Patrick","Palmer United Party",15
"QLD"," B","1","MENSINK","Clive Theodore","Palmer United Party",16
"QLD"," B","1","HIGGINS","Scott John","Palmer United Party",17
"QLD"," B","1","LITTLER","Keith","Australian Motoring Enthusiast Party",30
"QLD"," B","1","MORRISON","Tony","Australian Motoring Enthusiast Party",31
"QLD"," B","1","CONNOR","Rachel","Smokers Rights",54
"QLD"," B","1","LIDDLE","Kelly","Smokers Rights",55
"QLD"," B","1","TRAVIS","Hilton","Secular Party of Australia",52
"QLD"," B","1","MUIRHEAD","Neil","Secular Party of Australia",53
"QLD"," C","1","PETERSON","Jeanette","Animal Justice Party",34
"QLD"," C","1","O'BRIEN","Christopher","Animal Justice Party",35
"QLD"," C","1","MACDONALD","Ian","Liberal National Party of Queensland",67
"QLD"," C","1","McGRATH","James","Liberal National Party of Queensland",68
"QLD"," C","1","CANAVAN","Matthew","Liberal National Party of Queensland",69
"QLD"," C","1","GOODWIN","David","Liberal National Party of Queensland",70
"QLD"," C","1","CRAIG","Theresa","Liberal National Party of Queensland",71
"QLD"," C","1","STOKER","Amanda","Liberal National Party of Queensland",72
"QLD"," C","1","KEIOSKIE","Peter","",1
"QLD"," C","1","TAYLOR","Roland","",2
"QLD"," C","1","PETERSEN","Patricia","Australian Independents",11
"QLD"," C","1","MAXWELL-JONES","Janene","Australian Independents",12
"QLD"," C","1","MOYLAN","James M","Help End Marijuana Prohibition (HEMP) Party",15
"QLD"," C","1","YOBBO","Robbo","Help End Marijuana Prohibition (HEMP) Party",16
"QLD"," C","1","COLLINGWOOD","Bevan","Australian Voice",23
"QLD"," C","1","FRIEND","George","Australian Voice",24
"QLD"," C","1","KETTER","Chris","Australian Labor Party",75
"QLD"," C","1","MOORE","Claire","Australian Labor Party",76
"QLD"," C","1","FURNER","Mark Lionel","Australian Labor Party",77
"QLD"," C","1","BOYD","Nikki Anne","Australian Labor Party",78
"QLD"," C","1","SAVAGE","Jim","One Nation",45
"QLD"," C","1","NELSON","Ian","One Nation",46
"QLD"," C","1","SCHUBACK","Peter","Australia First Party",30
"QLD"," C","1","WATSON","Peter","Australia First Party",31
"QLD"," C","1","HEAD","Mike","Socialist Equality Party",79
"QLD"," C","1","ZABALA","Gabriela","Socialist Equality Party",80
"QLD"," C","1","BOAG","Doug","Australian Protectionist Party",36
"QLD"," C","1","HEYWARD","Rick","Australian Protectionist Party",37
"QLD"," C","1","OSMAN","Stuart","Building Australia Party",40
"QLD"," C","1","HARRIS","Ryan","Building Australia Party",41
"QLD"," C","1","JOUM","LB","Senator Online (Internet Voting Bills/Issues)",38
"QLD"," C","1","JEFFERYES","Ricky","Senator Online (Internet Voting Bills/Issues)",39
"QLD"," C","1","BUCKLEY","Gabriel","Liberal Democrats",3
"QLD"," C","1","MITCHELL","Cameron James","Liberal Democrats",4
"QLD"," C","1","ROOTH","John","Stop The Greens",55
"QLD"," C","1","DESTRY","Fay","Stop The Greens",56
"QLD"," C","1","THOMAS","Melanie","Pirate Party",17
"QLD"," C","1","POMFRET","Liam","Pirate Party",18
"QLD"," C","1","STONE","Adam","The Greens",62
"QLD"," C","1","BAYLEY","Sandra","The Greens",63
"QLD"," C","1","YEAMAN","Stuart","The Greens",64
"QLD"," C","1","MONK","Brian Alexander","Stop CSG",5
"QLD"," C","1","KABEL","Deedre June","Stop CSG",6
"QLD"," C","1","O'SULLIVAN","Jane","Stable Population Party",19
"QLD"," C","1","MORAN","Matt","Stable Population Party",20
"QLD"," C","1","SWEERIS-SIGRIST","Ludy","Australian Christians",9
"QLD"," C","1","BRICE","Malcolm","Australian Christians",10
"QLD"," C","1","RUDD","Greg","",7
"QLD"," C","1","DINSEY","Emily","",8
"QLD"," C","1","BLUNDELL","James","Katter's Australian Party",42
"QLD"," C","1","PAULGER","Shane","Katter's Australian Party",43
"QLD"," C","1","MUCKAN","Les","Katter's Australian Party",44
"QLD"," C","1","TALBOT","Jeffery","The Australian Republicans",81
"QLD"," C","1","PEARSE","Rees","The Australian Republicans",82
"QLD"," C","1","McLINDON","Aidan","Family First",47
"QLD"," C","1","VINCENT","Sally","Family First",48
"QLD"," C","1","STEVENSON","Paul J.","Australian Democrats",73
"QLD"," C","1","HAYDEN","Cheryl","Australian Democrats",74
"QLD"," C","1","QUINN","John Lawrence","Democratic Labour Party (DLP)",51
"QLD"," C","1","VINCENT","Sheila Susan","Democratic Labour Party (DLP)",52
"QLD"," C","1","MURRAY","Joel","Sex Party",65
"QLD"," C","1","PATTEN","Kirsty","Sex Party",66
"QLD"," C","1","CURLESS","David Graham","Shooters and Fishers",53
"QLD"," C","1","JOHNSON","Pete","Shooters and Fishers",54
"QLD"," C","1","SMITH","John","Uniting Australia Party",25
"QLD"," C","1","WATT","Danny","Uniting Australia Party",26
"QLD"," C","1","BANHUK","Peter","Uniting Australia Party",27
"QLD"," C","1","JENNINGS","Michael","Rise Up Australia Party",28
"QLD"," C","1","WHITE","Garry Douglas","Rise Up Australia Party",29
"QLD"," C","1","CARDWELL","Terence Leonard","No Carbon Tax Climate Sceptics",21
"QLD"," C","1","RUTLAND","Alan James","No Carbon Tax Climate Sceptics",22
"QLD"," C","1","McCARTHY","Daniel","Australian Fishing and Lifestyle Party",49
"QLD"," C","1","WYATT","Suzzanne","Australian Fishing and Lifestyle Party",50
"QLD"," C","1","LAZARUS","Glenn Patrick","Palmer United Party",57
"QLD"," C","1","MENSINK","Clive Theodore","Palmer United Party",58
"QLD"," C","1","HIGGINS","Scott John","Palmer United Party",59
"QLD"," C","1","LITTLER","Keith","Australian Motoring Enthusiast Party",32
"QLD"," C","1","MORRISON","Tony","Australian Motoring Enthusiast Party",33
"QLD"," C","1","CONNOR","Rachel","Smokers Rights",13
"QLD"," C","1","LIDDLE","Kelly","Smokers Rights",14
"QLD"," C","1","TRAVIS","Hilton","Secular Party of Australia",60
"QLD"," C","1","MUIRHEAD","Neil","Secular Party of Australia",61
"QLD"," D","1","PETERSON","Jeanette","Animal Justice Party",9
"QLD"," D","1","O'BRIEN","Christopher","Animal Justice Party",10
"QLD"," D","1","MACDONALD","Ian","Liberal National Party of Queensland",72
"QLD"," D","1","McGRATH","James","Liberal National Party of Queensland",73
"QLD"," D","1","CANAVAN","Matthew","Liberal National Party of Queensland",71
"QLD"," D","1","GOODWIN","David","Liberal National Party of Queensland",70
"QLD"," D","1","CRAIG","Theresa","Liberal National Party of Queensland",74
"QLD"," D","1","STOKER","Amanda","Liberal National Party of Queensland",75
"QLD"," D","1","KEIOSKIE","Peter","",32
"QLD"," D","1","TAYLOR","Roland","",33
"QLD"," D","1","PETERSEN","Patricia","Australian Independents",1
"QLD"," D","1","MAXWELL-JONES","Janene","Australian Independents",2
"QLD"," D","1","MOYLAN","James M","Help End Marijuana Prohibition (HEMP) Party",3
"QLD"," D","1","YOBBO","Robbo","Help End Marijuana Prohibition (HEMP) Party",4
"QLD"," D","1","COLLINGWOOD","Bevan","Australian Voice",24
"QLD"," D","1","FRIEND","George","Australian Voice",25
"QLD"," D","1","KETTER","Chris","Australian Labor Party",79
"QLD"," D","1","MOORE","Claire","Australian Labor Party",80
"QLD"," D","1","FURNER","Mark Lionel","Australian Labor Party",81
"QLD"," D","1","BOYD","Nikki Anne","Australian Labor Party",82
"QLD"," D","1","SAVAGE","Jim","One Nation",11
"QLD"," D","1","NELSON","Ian","One Nation",12
"QLD"," D","1","SCHUBACK","Peter","Australia First Party",15
"QLD"," D","1","WATSON","Peter","Australia First Party",16
"QLD"," D","1","HEAD","Mike","Socialist Equality Party",62
"QLD"," D","1","ZABALA","Gabriela","Socialist Equality Party",63
"QLD"," D","1","BOAG","Doug","Australian Protectionist Party",44
"QLD"," D","1","HEYWARD","Rick","Australian Protectionist Party",45
"QLD"," D","1","OSMAN","Stuart","Building Australia Party",13
"QLD"," D","1","HARRIS","Ryan","Building Australia Party",14
"QLD"," D","1","JOUM","LB","Senator Online (Internet Voting Bills/Issues)",46
"QLD"," D","1","JEFFERYES","Ricky","Senator Online (Internet Voting Bills/Issues)",47
"QLD"," D","1","BUCKLEY","Gabriel","Liberal Democrats",54
"QLD"," D","1","MITCHELL","Cameron James","Liberal Democrats",55
"QLD"," D","1","ROOTH","John","Stop The Greens",58
"QLD"," D","1","DESTRY","Fay","Stop The Greens",59
"QLD"," D","1","THOMAS","Melanie","Pirate Party",42
"QLD"," D","1","POMFRET","Liam","Pirate Party",43
"QLD"," D","1","STONE","Adam","The Greens",67
"QLD"," D","1","BAYLEY","Sandra","The Greens",68
"QLD"," D","1","YEAMAN","Stuart","The Greens",69
"QLD"," D","1","MONK","Brian Alexander","Stop CSG",5
"QLD"," D","1","KABEL","Deedre June","Stop CSG",6
"QLD"," D","1","O'SULLIVAN","Jane","Stable Population Party",38
"QLD"," D","1","MORAN","Matt","Stable Population Party",39
"QLD"," D","1","SWEERIS-SIGRIST","Ludy","Australian Christians",36
"QLD"," D","1","BRICE","Malcolm","Australian Christians",37
"QLD"," D","1","RUDD","Greg","",34
"QLD"," D","1","DINSEY","Emily","",35
"QLD"," D","1","BLUNDELL","James","Katter's Australian Party",64
"QLD"," D","1","PAULGER","Shane","Katter's Australian Party",65
"QLD"," D","1","MUCKAN","Les","Katter's Australian Party",66
"QLD"," D","1","TALBOT","Jeffery","The Australian Republicans",60
"QLD"," D","1","PEARSE","Rees","The Australian Republicans",61
"QLD"," D","1","McLINDON","Aidan","Family First",40
"QLD"," D","1","VINCENT","Sally","Family First",41
"QLD"," D","1","STEVENSON","Paul J.","Australian Democrats",17
"QLD"," D","1","HAYDEN","Cheryl","Australian Democrats",18
"QLD"," D","1","QUINN","John Lawrence","Democratic Labour Party (DLP)",19
"QLD"," D","1","VINCENT","Sheila Susan","Democratic Labour Party (DLP)",20
"QLD"," D","1","MURRAY","Joel","Sex Party",7
"QLD"," D","1","PATTEN","Kirsty","Sex Party",8
"QLD"," D","1","CURLESS","David Graham","Shooters and Fishers",52
"QLD"," D","1","JOHNSON","Pete","Shooters and Fishers",53
"QLD"," D","1","SMITH","John","Uniting Australia Party",21
"QLD"," D","1","WATT","Danny","Uniting Australia Party",22
"QLD"," D","1","BANHUK","Peter","Uniting Australia Party",23
"QLD"," D","1","JENNINGS","Michael","Rise Up Australia Party",28
"QLD"," D","1","WHITE","Garry Douglas","Rise Up Australia Party",29
"QLD"," D","1","CARDWELL","Terence Leonard","No Carbon Tax Climate Sceptics",48
"QLD"," D","1","RUTLAND","Alan James","No Carbon Tax Climate Sceptics",49
"QLD"," D","1","McCARTHY","Daniel","Australian Fishing and Lifestyle Party",50
"QLD"," D","1","WYATT","Suzzanne","Australian Fishing and Lifestyle Party",51
"QLD"," D","1","LAZARUS","Glenn Patrick","Palmer United Party",76
"QLD"," D","1","MENSINK","Clive Theodore","Palmer United Party",77
"QLD"," D","1","HIGGINS","Scott John","Palmer United Party",78
"QLD"," D","1","LITTLER","Keith","Australian Motoring Enthusiast Party",26
"QLD"," D","1","MORRISON","Tony","Australian Motoring Enthusiast Party",27
"QLD"," D","1","CONNOR","Rachel","Smokers Rights",56
"QLD"," D","1","LIDDLE","Kelly","Smokers Rights",57
"QLD"," D","1","TRAVIS","Hilton","Secular Party of Australia",30
"QLD"," D","1","MUIRHEAD","Neil","Secular Party of Australia",31
"QLD"," E","1","PETERSON","Jeanette","Animal Justice Party",9
"QLD"," E","1","O'BRIEN","Christopher","Animal Justice Party",10
"QLD"," E","1","MACDONALD","Ian","Liberal National Party of Queensland",75
"QLD"," E","1","McGRATH","James","Liberal National Party of Queensland",76
"QLD"," E","1","CANAVAN","Matthew","Liberal National Party of Queensland",77
"QLD"," E","1","GOODWIN","David","Liberal National Party of Queensland",78
"QLD"," E","1","CRAIG","Theresa","Liberal National Party of Queensland",79
"QLD"," E","1","STOKER","Amanda","Liberal National Party of Queensland",80
"QLD"," E","1","KEIOSKIE","Peter","",15
"QLD"," E","1","TAYLOR","Roland","",16
"QLD"," E","1","PETERSEN","Patricia","Australian Independents",3
"QLD"," E","1","MAXWELL-JONES","Janene","Australian Independents",4
"QLD"," E","1","MOYLAN","James M","Help End Marijuana Prohibition (HEMP) Party",1
"QLD"," E","1","YOBBO","Robbo","Help End Marijuana Prohibition (HEMP) Party",2
"QLD"," E","1","COLLINGWOOD","Bevan","Australian Voice",11
"QLD"," E","1","FRIEND","George","Australian Voice",12
"QLD"," E","1","KETTER","Chris","Australian Labor Party",45
"QLD"," E","1","MOORE","Claire","Australian Labor Party",46
"QLD"," E","1","FURNER","Mark Lionel","Australian Labor Party",47
"QLD"," E","1","BOYD","Nikki Anne","Australian Labor Party",48
"QLD"," E","1","SAVAGE","Jim","One Nation",56
"QLD"," E","1","NELSON","Ian","One Nation",57
"QLD"," E","1","SCHUBACK","Peter","Australia First Party",60
"QLD"," E","1","WATSON","Peter","Australia First Party",61
"QLD"," E","1","HEAD","Mike","Socialist Equality Party",49
"QLD"," E","1","ZABALA","Gabriela","Socialist Equality Party",50
"QLD"," E","1","BOAG","Doug","Australian Protectionist Party",38
"QLD"," E","1","HEYWARD","Rick","Australian Protectionist Party",39
"QLD"," E","1","OSMAN","Stuart","Building Australia Party",21
"QLD"," E","1","HARRIS","Ryan","Building Australia Party",22
"QLD"," E","1","JOUM","LB","Senator Online (Internet Voting Bills/Issues)",23
"QLD"," E","1","JEFFERYES","Ricky","Senator Online (Internet Voting Bills/Issues)",24
"QLD"," E","1","BUCKLEY","Gabriel","Liberal Democrats",29
"QLD"," E","1","MITCHELL","Cameron James","Liberal Democrats",30
"QLD"," E","1","ROOTH","John","Stop The Greens",68
"QLD"," E","1","DESTRY","Fay","Stop The Greens",69
"QLD"," E","1","THOMAS","Melanie","Pirate Party",31
"QLD"," E","1","POMFRET","Liam","Pirate Party",32
"QLD"," E","1","STONE","Adam","The Greens",51
"QLD"," E","1","BAYLEY","Sandra","The Greens",52
"QLD"," E","1","YEAMAN","Stuart","The Greens",53
"QLD"," E","1","MONK","Brian Alexander","Stop CSG",5
"QLD"," E","1","KABEL","Deedre June","Stop CSG",6
"QLD"," E","1","O'SULLIVAN","Jane","Stable Population Party",7
"QLD"," E","1","MORAN","Matt","Stable Population Party",8
"QLD"," E","1","SWEERIS-SIGRIST","Ludy","Australian Christians",81
"QLD"," E","1","BRICE","Malcolm","Australian Christians",82
"QLD"," E","1","RUDD","Greg","",33
"QLD"," E","1","DINSEY","Emily","",34
"QLD"," E","1","BLUNDELL","James","Katter's Australian Party",42
"QLD"," E","1","PAULGER","Shane","Katter's Australian Party",43
"QLD"," E","1","MUCKAN","Les","Katter's Australian Party",44
"QLD"," E","1","TALBOT","Jeffery","The Australian Republicans",62
"QLD"," E","1","PEARSE","Rees","The Australian Republicans",63
"QLD"," E","1","McLINDON","Aidan","Family First",58
"QLD"," E","1","VINCENT","Sally","Family First",59
"QLD"," E","1","STEVENSON","Paul J.","Australian Democrats",19
"QLD"," E","1","HAYDEN","Cheryl","Australian Democrats",20
"QLD"," E","1","QUINN","John Lawrence","Democratic Labour Party (DLP)",70
"QLD"," E","1","VINCENT","Sheila Susan","Democratic Labour Party (DLP)",71
"QLD"," E","1","MURRAY","Joel","Sex Party",25
"QLD"," E","1","PATTEN","Kirsty","Sex Party",26
"QLD"," E","1","CURLESS","David Graham","Shooters and Fishers",54
"QLD"," E","1","JOHNSON","Pete","Shooters and Fishers",55
"QLD"," E","1","SMITH","John","Uniting Australia Party",35
"QLD"," E","1","WATT","Danny","Uniting Australia Party",36
"QLD"," E","1","BANHUK","Peter","Uniting Australia Party",37
"QLD"," E","1","JENNINGS","Michael","Rise Up Australia Party",64
"QLD"," E","1","WHITE","Garry Douglas","Rise Up Australia Party",65
"QLD"," E","1","CARDWELL","Terence Leonard","No Carbon Tax Climate Sceptics",17
"QLD"," E","1","RUTLAND","Alan James","No Carbon Tax Climate Sceptics",18
"QLD"," E","1","McCARTHY","Daniel","Australian Fishing and Lifestyle Party",27
"QLD"," E","1","WYATT","Suzzanne","Australian Fishing and Lifestyle Party",28
"QLD"," E","1","LAZARUS","Glenn Patrick","Palmer United Party",72
"QLD"," E","1","MENSINK","Clive Theodore","Palmer United Party",73
"QLD"," E","1","HIGGINS","Scott John","Palmer United Party",74
"QLD"," E","1","LITTLER","Keith","Australian Motoring Enthusiast Party",13
"QLD"," E","1","MORRISON","Tony","Australian Motoring Enthusiast Party",14
"QLD"," E","1","CONNOR","Rachel","Smokers Rights",66
"QLD"," E","1","LIDDLE","Kelly","Smokers Rights",67
"QLD"," E","1","TRAVIS","Hilton","Secular Party of Australia",40
"QLD"," E","1","MUIRHEAD","Neil","Secular Party of Australia",41
"QLD"," F","1","PETERSON","Jeanette","Animal Justice Party",34
"QLD"," F","1","O'BRIEN","Christopher","Animal Justice Party",35
"QLD"," F","1","MACDONALD","Ian","Liberal National Party of Queensland",66
"QLD"," F","1","McGRATH","James","Liberal National Party of Queensland",67
"QLD"," F","1","CANAVAN","Matthew","Liberal National Party of Queensland",68
"QLD"," F","1","GOODWIN","David","Liberal National Party of Queensland",69
"QLD"," F","1","CRAIG","Theresa","Liberal National Party of Queensland",70
"QLD"," F","1","STOKER","Amanda","Liberal National Party of Queensland",71
"QLD"," F","1","KEIOSKIE","Peter","",29
"QLD"," F","1","TAYLOR","Roland","",30
"QLD"," F","1","PETERSEN","Patricia","Australian Independents",21
"QLD"," F","1","MAXWELL-JONES","Janene","Australian Independents",22
"QLD"," F","1","MOYLAN","James M","Help End Marijuana Prohibition (HEMP) Party",13
"QLD"," F","1","YOBBO","Robbo","Help End Marijuana Prohibition (HEMP) Party",14
