StateAb,Ticket,TicketNo,Surname,GivenName,Party,Preference
"TAS"," S","2","LAMBIE","Jacqui","Palmer United Party",32
"TAS"," S","3","LAMBIE","Jacqui","Palmer United Party",32
"TAS"," S","1","DEAKIN","Kevin John","Palmer United Party",33
"TAS"," S","2","DEAKIN","Kevin John","Palmer United Party",33
"TAS"," S","3","DEAKIN","Kevin John","Palmer United Party",33
"TAS"," S","1","SWARTS","Kevin","Australian Christians",11
"TAS"," S","2","SWARTS","Kevin","Australian Christians",11
"TAS"," S","3","SWARTS","Kevin","Australian Christians",11
"TAS"," S","1","JONGELING","Ans","Australian Christians",12
"TAS"," S","2","JONGELING","Ans","Australian Christians",12
"TAS"," S","3","JONGELING","Ans","Australian Christians",12
"TAS"," S","1","FERRI","Robyne","DLP Democratic Labour",28
"TAS"," S","2","FERRI","Robyne","DLP Democratic Labour",28
"TAS"," S","3","FERRI","Robyne","DLP Democratic Labour",28
"TAS"," S","1","McNAMARA","Glen Anthony","DLP Democratic Labour",29
"TAS"," S","2","McNAMARA","Glen Anthony","DLP Democratic Labour",29
"TAS"," S","3","McNAMARA","Glen Anthony","DLP Democratic Labour",29
"TAS"," S","1","RANDLE","Thomas","Pirate Party",24
"TAS"," S","2","RANDLE","Thomas","Pirate Party",24
"TAS"," S","3","RANDLE","Thomas","Pirate Party",24
"TAS"," S","1","STOREY","Thomas","Pirate Party",25
"TAS"," S","2","STOREY","Thomas","Pirate Party",25
"TAS"," S","3","STOREY","Thomas","Pirate Party",25
"TAS"," S","1","WHISH-WILSON","Peter","Australian Greens",34
"TAS"," S","2","WHISH-WILSON","Peter","Australian Greens",42
"TAS"," S","3","WHISH-WILSON","Peter","Australian Greens",38
"TAS"," S","1","BURNET","Helen","Australian Greens",35
"TAS"," S","2","BURNET","Helen","Australian Greens",43
"TAS"," S","3","BURNET","Helen","Australian Greens",39
"TAS"," S","1","ANN","Penelope","Australian Greens",36
"TAS"," S","2","ANN","Penelope","Australian Greens",44
"TAS"," S","3","ANN","Penelope","Australian Greens",40
"TAS"," S","1","OWEN","Matt","Help End Marijuana Prohibition (HEMP) Party",7
"TAS"," S","2","OWEN","Matt","Help End Marijuana Prohibition (HEMP) Party",7
"TAS"," S","3","OWEN","Matt","Help End Marijuana Prohibition (HEMP) Party",7
"TAS"," S","1","REEVES","John","Help End Marijuana Prohibition (HEMP) Party",8
"TAS"," S","2","REEVES","John","Help End Marijuana Prohibition (HEMP) Party",8
"TAS"," S","3","REEVES","John","Help End Marijuana Prohibition (HEMP) Party",8
"TAS"," S","1","ALLEN","Matthew","Shooters and Fishers",45
"TAS"," S","2","ALLEN","Matthew","Shooters and Fishers",45
"TAS"," S","3","ALLEN","Matthew","Shooters and Fishers",45
"TAS"," S","1","BROADBY","Shane","Shooters and Fishers",46
"TAS"," S","2","BROADBY","Shane","Shooters and Fishers",46
"TAS"," S","3","BROADBY","Shane","Shooters and Fishers",46
"TAS"," S","1","SOLOMON","Neville Ward","Australian Independents",5
"TAS"," S","2","SOLOMON","Neville Ward","Australian Independents",5
"TAS"," S","3","SOLOMON","Neville Ward","Australian Independents",5
"TAS"," S","1","WOOD","Steven Keith","Australian Independents",6
"TAS"," S","2","WOOD","Steven Keith","Australian Independents",6
"TAS"," S","3","WOOD","Steven Keith","Australian Independents",6
"TAS"," S","1","SWAN","Robbie","Sex Party",9
"TAS"," S","2","SWAN","Robbie","Sex Party",9
"TAS"," S","3","SWAN","Robbie","Sex Party",9
"TAS"," S","1","EALES","Liam","Sex Party",10
"TAS"," S","2","EALES","Liam","Sex Party",10
"TAS"," S","3","EALES","Liam","Sex Party",10
"TAS"," S","1","BULLARD","David","Senator Online (Internet Voting Bills/Issues)",3
"TAS"," S","2","BULLARD","David","Senator Online (Internet Voting Bills/Issues)",3
"TAS"," S","3","BULLARD","David","Senator Online (Internet Voting Bills/Issues)",3
"TAS"," S","1","WIENER","Sven","Senator Online (Internet Voting Bills/Issues)",4
"TAS"," S","2","WIENER","Sven","Senator Online (Internet Voting Bills/Issues)",4
"TAS"," S","3","WIENER","Sven","Senator Online (Internet Voting Bills/Issues)",4
"TAS"," S","1","HERBERT","Geoff","Katter's Australian Party",30
"TAS"," S","2","HERBERT","Geoff","Katter's Australian Party",30
"TAS"," S","3","HERBERT","Geoff","Katter's Australian Party",30
"TAS"," S","1","ROLLS","Joanne","Katter's Australian Party",31
"TAS"," S","2","ROLLS","Joanne","Katter's Australian Party",31
"TAS"," S","3","ROLLS","Joanne","Katter's Australian Party",31
"TAS"," S","1","HAWES","James","No Carbon Tax Climate Sceptics",47
"TAS"," S","2","HAWES","James","No Carbon Tax Climate Sceptics",47
"TAS"," S","3","HAWES","James","No Carbon Tax Climate Sceptics",47
"TAS"," S","1","HINES","Petta","No Carbon Tax Climate Sceptics",48
"TAS"," S","2","HINES","Petta","No Carbon Tax Climate Sceptics",48
"TAS"," S","3","HINES","Petta","No Carbon Tax Climate Sceptics",48
"TAS"," S","1","STEWART","Maxwell","Australian Fishing and Lifestyle Party",13
"TAS"," S","2","STEWART","Maxwell","Australian Fishing and Lifestyle Party",13
"TAS"," S","3","STEWART","Maxwell","Australian Fishing and Lifestyle Party",13
"TAS"," S","1","STEWART","Lorraine","Australian Fishing and Lifestyle Party",14
"TAS"," S","2","STEWART","Lorraine","Australian Fishing and Lifestyle Party",14
"TAS"," S","3","STEWART","Lorraine","Australian Fishing and Lifestyle Party",14
"TAS"," S","1","DUDLEY","Todd","Stable Population Party",1
"TAS"," S","2","DUDLEY","Todd","Stable Population Party",1
"TAS"," S","3","DUDLEY","Todd","Stable Population Party",1
"TAS"," S","1","RICHARDSON","Pierre","Stable Population Party",2
"TAS"," S","2","RICHARDSON","Pierre","Stable Population Party",2
"TAS"," S","3","RICHARDSON","Pierre","Stable Population Party",2
"TAS"," S","1","ROUEN","Nick","The Australian Republicans",22
"TAS"," S","2","ROUEN","Nick","The Australian Republicans",22
"TAS"," S","3","ROUEN","Nick","The Australian Republicans",22
"TAS"," S","1","ROUEN","Timothy","The Australian Republicans",23
"TAS"," S","2","ROUEN","Timothy","The Australian Republicans",23
"TAS"," S","3","ROUEN","Timothy","The Australian Republicans",23
"TAS"," S","1","NICKOLS","Graham","Smokers Rights",49
"TAS"," S","2","NICKOLS","Graham","Smokers Rights",49
"TAS"," S","3","NICKOLS","Graham","Smokers Rights",49
"TAS"," S","1","THOMPSON","Matthew","Smokers Rights",50
"TAS"," S","2","THOMPSON","Matthew","Smokers Rights",50
"TAS"," S","3","THOMPSON","Matthew","Smokers Rights",50
"TAS"," S","1","MADDEN","Peter","Family First",15
"TAS"," S","2","MADDEN","Peter","Family First",15
"TAS"," S","3","MADDEN","Peter","Family First",15
"TAS"," S","1","GOELST","Andrew","Family First",16
"TAS"," S","2","GOELST","Andrew","Family First",16
"TAS"," S","3","GOELST","Andrew","Family First",16
"TAS"," S","1","CRAMP","Nick","Family First",17
"TAS"," S","2","CRAMP","Nick","Family First",17
"TAS"," S","3","CRAMP","Nick","Family First",17
"TAS"," S","1","NGAWHARE","Mihi","Family First",18
"TAS"," S","2","NGAWHARE","Mihi","Family First",18
"TAS"," S","3","NGAWHARE","Mihi","Family First",18
"TAS"," S","1","BEST","Ian Frederick","Stop The Greens",51
"TAS"," S","2","BEST","Ian Frederick","Stop The Greens",51
"TAS"," S","3","BEST","Ian Frederick","Stop The Greens",51
"TAS"," S","1","PHIBBS","John","Stop The Greens",52
"TAS"," S","2","PHIBBS","John","Stop The Greens",52
"TAS"," S","3","PHIBBS","John","Stop The Greens",52
"TAS"," S","1","ROBERTS","Andrew","Independent",19
"TAS"," S","2","ROBERTS","Andrew","Independent",19
"TAS"," S","3","ROBERTS","Andrew","Independent",19
"TAS"," U","1","ARNOL","Cheryl","Country Alliance",11
"TAS"," U","1","GARTH","Debra","Country Alliance",12
"TAS"," U","1","MEAD","Clinton","Liberal Democrats",3
"TAS"," U","1","LLOYD","Katrina","Liberal Democrats",4
"TAS"," U","1","BROWN","Carol","Australian Labor Party",43
"TAS"," U","1","BILYK","Catryna","Australian Labor Party",44
"TAS"," U","1","THORP","Lin","Australian Labor Party",45
"TAS"," U","1","DOWLING","John","Australian Labor Party",46
"TAS"," U","1","LAMONT","Philip Murray","Rise Up Australia Party",37
"TAS"," U","1","GATHERCOLE","Peter","Rise Up Australia Party",38
"TAS"," U","1","COLBECK","Richard","Liberal",39
"TAS"," U","1","BUSHBY","David","Liberal",40
"TAS"," U","1","CHANDLER","Sally","Liberal",41
"TAS"," U","1","COURTNEY","Sarah","Liberal",42
"TAS"," U","1","LAMBIE","Jacqui","Palmer United Party",21
"TAS"," U","1","DEAKIN","Kevin John","Palmer United Party",22
"TAS"," U","1","SWARTS","Kevin","Australian Christians",49
"TAS"," U","1","JONGELING","Ans","Australian Christians",50
"TAS"," U","1","FERRI","Robyne","DLP Democratic Labour",9
"TAS"," U","1","McNAMARA","Glen Anthony","DLP Democratic Labour",10
"TAS"," U","1","RANDLE","Thomas","Pirate Party",25
"TAS"," U","1","STOREY","Thomas","Pirate Party",26
"TAS"," U","1","WHISH-WILSON","Peter","Australian Greens",51
"TAS"," U","1","BURNET","Helen","Australian Greens",52
"TAS"," U","1","ANN","Penelope","Australian Greens",53
"TAS"," U","1","OWEN","Matt","Help End Marijuana Prohibition (HEMP) Party",33
"TAS"," U","1","REEVES","John","Help End Marijuana Prohibition (HEMP) Party",34
"TAS"," U","1","ALLEN","Matthew","Shooters and Fishers",47
"TAS"," U","1","BROADBY","Shane","Shooters and Fishers",48
"TAS"," U","1","SOLOMON","Neville Ward","Australian Independents",23
"TAS"," U","1","WOOD","Steven Keith","Australian Independents",24
"TAS"," U","1","SWAN","Robbie","Sex Party",7
"TAS"," U","1","EALES","Liam","Sex Party",8
"TAS"," U","1","BULLARD","David","Senator Online (Internet Voting Bills/Issues)",35
"TAS"," U","1","WIENER","Sven","Senator Online (Internet Voting Bills/Issues)",36
"TAS"," U","1","HERBERT","Geoff","Katter's Australian Party",17
"TAS"," U","1","ROLLS","Joanne","Katter's Australian Party",18
"TAS"," U","1","HAWES","James","No Carbon Tax Climate Sceptics",27
"TAS"," U","1","HINES","Petta","No Carbon Tax Climate Sceptics",28
"TAS"," U","1","STEWART","Maxwell","Australian Fishing and Lifestyle Party",31
"TAS"," U","1","STEWART","Lorraine","Australian Fishing and Lifestyle Party",32
"TAS"," U","1","DUDLEY","Todd","Stable Population Party",29
"TAS"," U","1","RICHARDSON","Pierre","Stable Population Party",30
"TAS"," U","1","ROUEN","Nick","The Australian Republicans",19
"TAS"," U","1","ROUEN","Timothy","The Australian Republicans",20
"TAS"," U","1","NICKOLS","Graham","Smokers Rights",1
"TAS"," U","1","THOMPSON","Matthew","Smokers Rights",2
"TAS"," U","1","MADDEN","Peter","Family First",13
"TAS"," U","1","GOELST","Andrew","Family First",14
"TAS"," U","1","CRAMP","Nick","Family First",15
"TAS"," U","1","NGAWHARE","Mihi","Family First",16
"TAS"," U","1","BEST","Ian Frederick","Stop The Greens",5
"TAS"," U","1","PHIBBS","John","Stop The Greens",6
"TAS"," U","1","ROBERTS","Andrew","Independent",54
"TAS"," V","1","ARNOL","Cheryl","Country Alliance",25
"TAS"," V","1","GARTH","Debra","Country Alliance",26
"TAS"," V","1","MEAD","Clinton","Liberal Democrats",23
"TAS"," V","1","LLOYD","Katrina","Liberal Democrats",24
"TAS"," V","1","BROWN","Carol","Australian Labor Party",41
"TAS"," V","1","BILYK","Catryna","Australian Labor Party",42
"TAS"," V","1","THORP","Lin","Australian Labor Party",43
"TAS"," V","1","DOWLING","John","Australian Labor Party",44
"TAS"," V","1","LAMONT","Philip Murray","Rise Up Australia Party",17
"TAS"," V","1","GATHERCOLE","Peter","Rise Up Australia Party",18
"TAS"," V","1","COLBECK","Richard","Liberal",37
"TAS"," V","1","BUSHBY","David","Liberal",38
"TAS"," V","1","CHANDLER","Sally","Liberal",39
"TAS"," V","1","COURTNEY","Sarah","Liberal",40
"TAS"," V","1","LAMBIE","Jacqui","Palmer United Party",33
"TAS"," V","1","DEAKIN","Kevin John","Palmer United Party",34
"TAS"," V","1","SWARTS","Kevin","Australian Christians",7
"TAS"," V","1","JONGELING","Ans","Australian Christians",8
"TAS"," V","1","FERRI","Robyne","DLP Democratic Labour",27
"TAS"," V","1","McNAMARA","Glen Anthony","DLP Democratic Labour",28
"TAS"," V","1","RANDLE","Thomas","Pirate Party",52
"TAS"," V","1","STOREY","Thomas","Pirate Party",53
"TAS"," V","1","WHISH-WILSON","Peter","Australian Greens",45
"TAS"," V","1","BURNET","Helen","Australian Greens",46
"TAS"," V","1","ANN","Penelope","Australian Greens",47
"TAS"," V","1","OWEN","Matt","Help End Marijuana Prohibition (HEMP) Party",50
"TAS"," V","1","REEVES","John","Help End Marijuana Prohibition (HEMP) Party",51
"TAS"," V","1","ALLEN","Matthew","Shooters and Fishers",15
"TAS"," V","1","BROADBY","Shane","Shooters and Fishers",16
"TAS"," V","1","SOLOMON","Neville Ward","Australian Independents",19
"TAS"," V","1","WOOD","Steven Keith","Australian Independents",20
"TAS"," V","1","SWAN","Robbie","Sex Party",48
"TAS"," V","1","EALES","Liam","Sex Party",49
"TAS"," V","1","BULLARD","David","Senator Online (Internet Voting Bills/Issues)",5
"TAS"," V","1","WIENER","Sven","Senator Online (Internet Voting Bills/Issues)",6
"TAS"," V","1","HERBERT","Geoff","Katter's Australian Party",31
"TAS"," V","1","ROLLS","Joanne","Katter's Australian Party",32
"TAS"," V","1","HAWES","James","No Carbon Tax Climate Sceptics",9
"TAS"," V","1","HINES","Petta","No Carbon Tax Climate Sceptics",10
"TAS"," V","1","STEWART","Maxwell","Australian Fishing and Lifestyle Party",13
"TAS"," V","1","STEWART","Lorraine","Australian Fishing and Lifestyle Party",14
"TAS"," V","1","DUDLEY","Todd","Stable Population Party",11
"TAS"," V","1","RICHARDSON","Pierre","Stable Population Party",12
"TAS"," V","1","ROUEN","Nick","The Australian Republicans",35
"TAS"," V","1","ROUEN","Timothy","The Australian Republicans",36
"TAS"," V","1","NICKOLS","Graham","Smokers Rights",29
"TAS"," V","1","THOMPSON","Matthew","Smokers Rights",30
"TAS"," V","1","MADDEN","Peter","Family First",1
"TAS"," V","1","GOELST","Andrew","Family First",2
"TAS"," V","1","CRAMP","Nick","Family First",3
"TAS"," V","1","NGAWHARE","Mihi","Family First",4
"TAS"," V","1","BEST","Ian Frederick","Stop The Greens",21
"TAS"," V","1","PHIBBS","John","Stop The Greens",22
"TAS"," V","1","ROBERTS","Andrew","Independent",54
"TAS"," W","1","ARNOL","Cheryl","Country Alliance",9
"TAS"," W","1","GARTH","Debra","Country Alliance",10
"TAS"," W","1","MEAD","Clinton","Liberal Democrats",3
"TAS"," W","1","LLOYD","Katrina","Liberal Democrats",4
"TAS"," W","1","BROWN","Carol","Australian Labor Party",43
"TAS"," W","1","BILYK","Catryna","Australian Labor Party",44
"TAS"," W","1","THORP","Lin","Australian Labor Party",45
"TAS"," W","1","DOWLING","John","Australian Labor Party",46
"TAS"," W","1","LAMONT","Philip Murray","Rise Up Australia Party",37
"TAS"," W","1","GATHERCOLE","Peter","Rise Up Australia Party",38
"TAS"," W","1","COLBECK","Richard","Liberal",39
"TAS"," W","1","BUSHBY","David","Liberal",40
"TAS"," W","1","CHANDLER","Sally","Liberal",41
"TAS"," W","1","COURTNEY","Sarah","Liberal",42
"TAS"," W","1","LAMBIE","Jacqui","Palmer United Party",21
"TAS"," W","1","DEAKIN","Kevin John","Palmer United Party",22
"TAS"," W","1","SWARTS","Kevin","Australian Christians",49
"TAS"," W","1","JONGELING","Ans","Australian Christians",50
"TAS"," W","1","FERRI","Robyne","DLP Democratic Labour",7
"TAS"," W","1","McNAMARA","Glen Anthony","DLP Democratic Labour",8
"TAS"," W","1","RANDLE","Thomas","Pirate Party",25
"TAS"," W","1","STOREY","Thomas","Pirate Party",26
"TAS"," W","1","WHISH-WILSON","Peter","Australian Greens",51
"TAS"," W","1","BURNET","Helen","Australian Greens",52
"TAS"," W","1","ANN","Penelope","Australian Greens",53
"TAS"," W","1","OWEN","Matt","Help End Marijuana Prohibition (HEMP) Party",33
"TAS"," W","1","REEVES","John","Help End Marijuana Prohibition (HEMP) Party",34
"TAS"," W","1","ALLEN","Matthew","Shooters and Fishers",47
"TAS"," W","1","BROADBY","Shane","Shooters and Fishers",48
"TAS"," W","1","SOLOMON","Neville Ward","Australian Independents",23
"TAS"," W","1","WOOD","Steven Keith","Australian Independents",24
"TAS"," W","1","SWAN","Robbie","Sex Party",15
"TAS"," W","1","EALES","Liam","Sex Party",16
"TAS"," W","1","BULLARD","David","Senator Online (Internet Voting Bills/Issues)",35
"TAS"," W","1","WIENER","Sven","Senator Online (Internet Voting Bills/Issues)",36
"TAS"," W","1","HERBERT","Geoff","Katter's Australian Party",17
"TAS"," W","1","ROLLS","Joanne","Katter's Australian Party",18
"TAS"," W","1","HAWES","James","No Carbon Tax Climate Sceptics",27
"TAS"," W","1","HINES","Petta","No Carbon Tax Climate Sceptics",28
"TAS"," W","1","STEWART","Maxwell","Australian Fishing and Lifestyle Party",31
"TAS"," W","1","STEWART","Lorraine","Australian Fishing and Lifestyle Party",32
"TAS"," W","1","DUDLEY","Todd","Stable Population Party",29
"TAS"," W","1","RICHARDSON","Pierre","Stable Population Party",30
"TAS"," W","1","ROUEN","Nick","The Australian Republicans",19
"TAS"," W","1","ROUEN","Timothy","The Australian Republicans",20
"TAS"," W","1","NICKOLS","Graham","Smokers Rights",5
"TAS"," W","1","THOMPSON","Matthew","Smokers Rights",6
"TAS"," W","1","MADDEN","Peter","Family First",11
"TAS"," W","1","GOELST","Andrew","Family First",12
"TAS"," W","1","CRAMP","Nick","Family First",13
"TAS"," W","1","NGAWHARE","Mihi","Family First",14
"TAS"," W","1","BEST","Ian Frederick","Stop The Greens",1
"TAS"," W","1","PHIBBS","John","Stop The Greens",2
"TAS"," W","1","ROBERTS","Andrew","Independent",54
